,Inbred,PHK76_DEH1.2020,PHK76_DEH1.2021,PHK76_IAH1.2021,PHK76_IAH2.2021,PHK76_IAH3.2021,PHK76_IAH4.2021,PHK76_ILH1.2021,PHK76_INH1.2020,PHK76_NCH1.2021,PHK76_WIH2.2020,PHK76_WIH2.2021,PHK76.Yield,PHP02_DEH1.2020,PHP02_DEH1.2021,PHP02_IAH2.2021,PHP02_IAH3.2021,PHP02_IAH4.2021,PHP02_MIH1.2021,PHP02_MNH1.2020,PHP02_MNH1.2021,PHP02_OHH1.2020,PHP02_WIH1.2020,PHP02_WIH1.2021,PHP02_WIH2.2020,PHP02_WIH2.2021,PHP02_WIH3.2021,PHP02.Yield,PHZ51_DEH1.2020,PHZ51_DEH1.2021,PHZ51_GAH1.2020,PHZ51_GAH1.2021,PHZ51_IAH1.2021,PHZ51_IAH2.2021,PHZ51_IAH3.2021,PHZ51_IAH4.2021,PHZ51_NCH1.2021,PHZ51_NEH1.2020,PHZ51_NEH1.2021,PHZ51_NEH2.2020,PHZ51_NEH3.2020,PHZ51_SCH1.2021,PHZ51_TXH1.2020,PHZ51_TXH2.2020,PHZ51_TXH2.2021,PHZ51_TXH3.2021,PHZ51_WIH2.2020,PHZ51_WIH2.2021,PHZ51.Yield
136,W10004_0714,8.745303299,11.32404451,10.0239242,11.04453674,11.45240301,9.898064601,12.35865168,12.93535781,8.820135271,11.59400257,12.82817082,11.00223587,8.852552849,12.1404619,11.53700539,12.17217812,10.59921744,13.10701102,10.84027204,11.05247282,14.11585588,11.97679918,13.37092328,11.7010886,13.05970176,12.08698349,11.90089455,7.586254738,11.59377452,6.972274187,10.12220112,8.975087343,11.2365971,11.60843851,9.709946115,8.462956726,7.709271615,8.212154448,9.833819033,10.18670579,7.103565284,9.711665551,8.296563855,9.788327371,3.938116227,11.83004703,12.17492472,9.252634564
137,W10004_0729,10.05352571,12.44456413,10.99439549,11.88390964,11.50732101,10.24538796,12.88830326,13.14471873,8.968776768,10.9977194,13.47538917,11.50945557,10.60938078,12.42383995,13.42180867,11.69739831,11.47743511,14.27901881,11.93369032,11.77336302,14.91180236,13.82964321,14.44588032,13.70135425,12.58165251,12.41007492,12.82116732,7.579655788,12.13904482,7.77426807,10.19996109,10.46126107,12.45446169,12.04509654,9.78794755,9.776123786,8.247404914,9.644272403,10.39287287,11.84598157,7.257008447,9.498272728,8.045598354,7.800285485,4.35999662,11.95672184,11.92150083,9.659386823
138,W10004_0736,9.173547167,11.74576946,9.39319545,10.84517053,11.77806785,10.6269359,11.7409517,13.57812784,8.438519884,12.13214209,12.46179645,11.0831113,10.0158667,12.68306662,11.62957293,10.97025327,11.30297079,12.38728937,11.27331353,11.09033805,13.79959649,12.42661801,13.72895944,12.35963958,13.1222681,11.09978671,11.99210997,9.534796443,10.468489,7.959434031,10.64052601,9.803499282,11.39973574,12.20995082,10.28928998,7.60789676,8.660828784,10.59608425,10.8234162,11.00890075,6.845381112,9.357703866,7.304632874,8.969541206,5.061952344,13.0602328,12.48316234,9.704272729
139,W10004_0741,10.21673635,11.83786497,10.01268516,11.69424499,11.02396741,10.5574328,12.38492617,12.48316786,8.584749421,12.44539748,13.49720383,11.3398524,10.15772421,12.98180653,12.25205399,12.57361576,12.05468923,13.63593146,10.90344144,11.54525713,14.49758151,12.74191046,14.35536632,13.4257099,12.45928544,11.14632926,12.48076447,10.00470235,11.2067989,8.583926126,9.977337812,9.567919367,11.75641056,11.80032488,10.7452397,8.636572046,9.467147824,11.2264876,9.407886218,11.58313198,6.650503718,7.383874147,7.237309903,9.126219688,4.406876752,11.53402678,12.19396475,9.624833055
140,W10004_0745,9.423602454,11.99558189,10.19446204,11.89873184,12.31371396,11.51789948,12.62369981,12.58541594,9.929306888,11.48694186,13.52879579,11.59074109,9.314229042,11.59213204,12.13934088,11.20458834,11.79512502,13.16441622,11.56404455,11.15318615,13.74040407,11.93536677,13.27918728,12.17902793,13.24498126,10.6811582,11.92765627,7.683158253,10.32222359,6.816001364,8.748603338,9.141548205,10.76695821,9.612790128,10.61041991,8.316447108,6.717506146,7.34931046,8.990381572,9.415468583,5.872848184,9.328383134,6.415518846,9.248122438,3.306306175,9.682136101,12.26290994,8.530352084
141,W10004_0746,10.27869442,13.64288197,11.60494862,12.35650158,11.98514698,12.51219026,13.49764174,14.35469731,9.563342451,13.2085266,13.90602464,12.44641787,10.54572109,13.20815639,14.30182287,13.28853992,12.60017279,13.76694837,11.91915592,12.15848702,15.4431029,12.98054017,13.79900919,11.83239182,14.40760246,12.51710519,13.05491115,8.094420241,12.61121847,9.07556006,10.64139417,10.41203875,12.42337812,12.49992466,12.00036645,8.580855591,9.386454425,8.840097329,10.11561743,11.95759504,7.184028559,10.48403387,6.008793704,10.96188469,4.990523784,12.78483971,13.37484253,10.12139338
142,W10004_0756,8.740632129,12.57996428,8.514610188,11.59394508,12.08975559,9.973797663,12.26924017,13.04293563,8.986776902,11.15295671,13.18446571,11.10264364,9.300752402,13.60549862,13.26428849,10.81828022,11.25421525,13.98941169,11.63201103,11.44830953,14.68993779,12.52475701,14.02104353,11.51536038,13.46021827,12.53269737,12.43262726,8.859160528,12.60102251,9.098319625,10.16087939,10.16045806,12.61594331,11.26875232,10.19940587,8.123842926,8.993232471,10.00995576,10.59064349,11.62179025,7.327616721,9.488922414,9.577219319,9.886016168,5.14033888,11.40476006,12.94086812,10.00345741
143,W10004_0757,9.325520984,13.40902907,10.14477131,12.02285866,11.54434638,10.46330273,12.27943686,13.30628611,8.308120122,11.3277372,13.04462202,11.37963922,9.02736105,11.64809894,11.60066645,12.01742571,10.48606821,13.29368246,11.31496564,10.50145536,13.76099683,11.36955618,12.92207059,11.88015724,11.66000626,9.374118402,11.48975924,7.872716633,11.68606694,8.21113834,10.4442087,9.949075282,11.62248298,10.95258832,10.65433775,8.185434104,7.575494831,8.707951077,10.52956398,11.39435655,7.233234185,9.467058728,8.140283073,10.51500277,4.113708606,12.52173955,12.29279414,9.603461827
144,W10004_0768,10.69796995,12.52116118,11.17428095,12.55826832,13.41255537,12.05030577,10.97197499,13.48398635,10.39872663,13.6577815,13.70153261,12.23895851,9.465066154,11.80191039,11.43577659,11.63999627,10.89855098,12.96350406,11.32992385,11.20010671,14.25011985,9.791219406,13.36847925,10.47212685,12.07167054,10.70821066,11.52833297,7.439520698,11.61614599,8.547255824,9.693478647,9.237991438,10.95044751,11.51540864,9.914816712,8.003240308,7.859428892,8.680720885,9.237281103,11.06024205,6.31200666,9.215350319,6.836333242,9.793812599,3.996712874,12.16720523,11.71328591,9.189534276
145,W10004_0774,10.19211332,11.9157191,10.37325186,11.97490328,11.6280994,10.9621744,12.16604802,12.86917538,8.558903944,12.25686037,12.76665683,11.42399145,9.943162875,12.93152251,11.15943158,10.72144416,10.15191108,12.89802022,11.78398591,11.91104795,14.02816665,12.90147431,11.63602361,13.074633,14.21309908,12.38409074,12.12414383,7.860885266,11.72952399,8.914884132,9.860748515,9.630922654,11.71452953,11.18853007,9.305159381,7.614898557,8.781758146,10.10069356,10.6423963,11.2177755,6.017779499,8.949292368,8.660453713,8.059576824,4.115621468,12.20563194,12.75692773,9.466399457
146,W10004_0775,11.19973392,12.79317097,11.30774884,12.68447772,12.38628901,12.36528628,12.87859668,13.27391329,10.60331488,12.55078337,12.96216798,12.27322572,10.25691781,12.30978307,12.68543894,12.40648814,11.58585694,13.10916725,11.69847212,12.21319954,13.83418409,12.64944407,14.2349494,13.11984492,13.3846947,11.4766606,12.49750726,8.925243077,11.73463557,7.995305904,9.963139439,9.135569066,11.58872683,10.90488953,9.757747669,7.697084934,8.56555198,6.822018666,9.863937799,11.02196065,6.825067466,8.697000936,7.159840174,9.232813405,3.556095473,10.93549369,13.04100449,9.171156337
147,W10004_0779,7.962180365,8.552708945,8.625243696,9.905584882,7.982909947,9.949256674,10.28344198,11.34878686,7.879214827,8.905162975,11.37309379,9.342507723,9.621036724,10.89891197,11.47565791,11.64077459,12.10181568,13.78354418,11.30641285,11.71573608,13.89977068,11.83220815,13.16641656,11.4729845,13.05824963,11.99197842,11.99753557,7.165686851,8.113124677,5.953491255,9.759886993,9.22655776,10.42864134,9.318209956,8.972698667,7.509334797,8.687837262,8.455591652,10.05881153,10.40882146,5.607977347,7.112250329,6.73295203,9.137895862,3.316092098,11.05607258,10.12205707,8.357199576
148,W10004_0781,9.104961655,10.95693602,9.060828574,11.29952741,11.32767112,10.47105575,11.80579564,12.46040254,9.258132223,11.3439689,13.35249796,10.94925253,10.04108189,11.4594097,11.52787781,12.15817279,11.8592745,12.21895385,10.82503468,10.88542324,14.58483249,11.68864938,12.48305522,10.87743604,13.58959802,11.06682478,11.80468746,7.544392489,11.15976379,8.599352638,9.375155421,8.588079829,11.01901605,10.05676637,9.766333542,8.658359379,6.552012235,5.452247447,10.33851961,11.18641469,7.182170561,9.780094225,7.584667669,10.55185649,4.258766567,10.04075562,11.85978044,8.977725253
149,W10004_0782,10.19979576,11.68104661,10.12602431,12.88171456,12.27404894,10.71523971,11.78462794,12.40750892,9.084538534,10.96811623,11.88244196,11.27319122,9.345659387,12.07776466,13.0350789,12.7345982,11.83320584,12.52109883,11.61978695,12.23377166,15.14307431,12.72416567,13.75247106,12.36712356,13.6650783,10.60972481,12.40447158,8.319602543,11.74795665,8.246744703,9.501586601,9.859590602,12.10511756,10.89832511,10.95035293,9.095332738,9.989474806,9.071232727,10.34076284,11.41614333,7.60280604,9.406078578,6.866288972,9.555393263,4.939373556,11.14200833,13.08038096,9.706727642
150,W10004_0789,9.196843868,11.45211734,9.204439374,11.79112987,11.95950944,11.1896033,12.11082405,12.44143642,8.494085587,11.73190399,12.70634813,11.11620376,10.52658276,12.03929339,12.30473989,12.2678746,11.8249442,13.3317868,12.13607413,12.12092411,14.16092199,13.29679712,14.10896013,13.12623294,12.87659537,11.66582134,12.55625348,7.612797606,10.2579707,7.582143404,9.089056878,8.472521389,10.73848396,11.76990051,9.181258891,7.138286669,8.30107707,8.956733466,9.979062582,10.85250826,6.974180112,7.974226925,5.94309197,9.410565309,3.608022831,12.51196523,12.11721451,8.923553413
151,W10004_0794,10.20111871,13.05047862,11.00723967,12.10580329,13.64944428,11.55328746,12.7740461,13.35761915,9.100694951,13.28449479,13.04249905,12.10242964,11.32203499,13.53541627,13.26776554,13.70703416,12.29526291,14.44923953,13.09179172,12.07584806,14.98196288,13.94550084,14.94379574,13.7249585,14.84704345,11.53868401,13.40902419,9.839827675,11.36968129,9.047767529,10.84899871,9.548518412,11.83033809,11.29874785,10.61438198,9.186067441,8.649416921,10.57655072,11.04955442,12.34807872,7.256527193,9.7446827,7.960041821,8.688853068,4.153389882,12.48127767,13.44802562,9.997036386
152,W10004_0798,9.299881283,10.76682928,10.10883382,11.12882503,11.60414821,10.7169901,12.08385934,12.26135898,9.64085475,9.937798436,13.11115455,10.96913943,10.53702599,10.72042534,11.64882042,10.88964618,11.67786627,13.54206755,12.17800493,11.60823282,13.92775916,12.64469626,14.20612801,11.58206347,13.11704165,11.48685392,12.126188,8.387619543,10.27376782,8.754580688,9.18786704,7.431668298,11.08976708,11.40888547,10.04010098,8.618321781,8.880623172,10.67749003,10.18805713,10.10204905,6.737169123,9.811255208,5.972987867,9.289279297,3.656980478,12.20543474,12.16423617,9.243907049
153,W10004_0799,7.72372715,8.717401323,9.357300363,10.17830341,8.692221925,9.771328674,11.05329312,11.60957079,8.077738471,9.088494911,11.05130714,9.574607934,9.584372522,12.38953469,12.71613453,12.18188691,11.96411302,13.0178236,11.54397562,11.58684967,13.82368391,11.9816248,14.05970384,12.55069629,12.68199216,11.34931544,12.24512193,6.633908887,8.081613021,6.963536551,9.734482439,9.199098574,11.37702827,10.35852194,8.918557662,8.439434582,7.887416927,7.760534623,9.778406301,10.6180021,7.284907598,8.545124952,6.219646595,8.769872089,3.748239161,8.910142057,11.09419235,8.516133334
154,W10004_0801,9.161354074,11.84329305,9.796432705,12.2208234,12.08659356,11.42553492,12.89143959,12.71787785,9.626786897,11.08886832,13.82785101,11.51698685,10.14755761,12.85470756,12.6323057,13.57427071,11.84693123,13.37472828,11.13193973,11.52567049,14.78215659,12.73618534,13.4960586,11.8703117,13.57197898,11.40033536,12.49608128,7.851746044,11.57111229,9.117898235,10.07429475,9.513899684,12.21099675,11.07162101,10.70222855,7.93076398,6.21182088,7.52836684,10.14211883,11.69059392,7.413660469,9.477165781,7.345867451,9.463896816,4.594652658,11.70607061,11.80822449,9.371350003
155,W10004_0802,10.51212158,13.91339913,11.74791551,12.8615098,13.17838317,12.41599683,13.01100496,14.45395319,9.691905834,14.2402198,14.5522729,12.77988025,11.67444637,14.587524,13.04867935,13.05656635,12.36876895,14.98529019,12.31985771,12.55875945,15.7996168,13.41613566,14.41317595,13.05164455,13.22203864,12.73239692,13.37392149,10.55380806,11.14048117,8.485516007,11.03286781,9.828200738,11.84146375,11.14041286,11.16072341,8.735557724,9.822151242,11.22402296,10.51879652,10.95953908,7.648306403,10.30549163,8.619020445,9.569736152,5.002110568,13.39640951,13.35172674,10.21681714
156,W10004_0803,10.90437981,12.44212297,10.908134,11.44287178,11.87539977,11.96371708,13.38969779,13.76069041,9.428037182,11.64922972,13.41718996,11.92558822,9.891688156,10.97021615,12.04474995,12.05286003,11.76235756,13.7421886,11.86161192,11.26871865,15.02641366,12.84979084,13.8252162,13.89585697,12.7630187,11.71080455,12.404678,6.912903003,9.656314975,7.414684339,9.416601547,8.343227724,11.39900018,10.86748959,9.988594279,7.849262698,9.228810033,7.741816039,9.803650781,10.6606249,6.830250835,9.595800453,5.979822774,8.795501535,3.421520397,12.56915774,12.42701346,8.945102364
157,W10004_0806,10.22707759,11.51337322,9.913181132,10.93832491,11.7490333,11.00537894,11.65921841,12.20883639,8.884398798,11.72803477,13.05792347,11.17134372,9.259014621,12.0795767,11.46277596,12.20517407,11.73065292,13.47042858,11.23763032,11.47951535,13.28638128,10.99079117,12.77489005,11.06477024,12.89313527,10.67920499,11.75813868,8.504395605,11.61887392,9.123046234,10.7476785,9.557956631,11.94227643,12.02108031,10.12499356,8.784280581,8.419150634,8.781279292,10.65573496,10.69512835,7.510388848,9.505517219,6.670258005,8.164251195,4.229839409,10.84240761,11.69817788,9.479835759
158,W10004_0807,10.09416383,11.68531103,10.29304883,11.63453235,12.16178182,11.35045505,12.75584895,12.54335924,8.890201913,11.19634607,13.82078916,11.49325802,10.38650302,12.66940422,12.61256824,11.72594186,11.47185739,14.10748423,11.95988272,12.3056735,14.90381201,13.23054819,11.811569,12.96066472,14.35646155,12.06016399,12.61160962,8.054738915,10.9338535,7.264093787,9.939089275,9.401522844,10.97567853,10.33364318,9.265299464,7.928843044,6.848586012,8.310089457,10.12370135,10.67990821,6.813587927,8.36333196,6.33337449,9.251185053,3.392854453,10.21540861,11.66308024,8.804593515
159,W10004_0812,10.38631257,12.60950513,10.13655861,12.61930393,11.96282915,10.64235948,13.76225016,13.25321831,9.762302583,13.11371387,12.81493307,11.91484426,10.54378522,13.07394538,12.35651633,13.07786983,10.89524339,13.93228297,11.53517055,11.79376125,14.69931202,11.73917678,13.60060585,13.18359218,13.94743601,11.72090716,12.57854321,8.455853765,11.37935854,8.570324066,10.64451374,9.829194329,12.28038471,11.86212191,10.95242108,8.544283145,8.801751357,10.86969048,10.83602211,11.32912794,7.853144204,9.32702777,7.078825454,11.17805772,5.136558215,13.57414056,13.39329254,10.09480468
160,W10004_0814,9.55107902,11.21903905,10.18109348,11.99112667,10.8968426,11.0259141,12.01076845,12.9844985,9.262028791,9.997870103,13.18299999,11.11847825,9.98933498,12.05749426,12.97659688,11.72900872,12.20133745,13.72307052,12.52803865,12.19401963,14.51629765,13.8328486,14.08216252,13.93917974,13.15228718,11.53173437,12.74667222,7.211913779,10.150745,7.560074331,9.332084532,9.247222498,10.45471969,10.00944346,10.20622048,8.692941737,6.815750062,7.143771019,9.639077348,9.838454374,6.724005037,8.995514738,7.869755914,9.752907826,3.4270262,10.21246816,10.57318388,8.692864003
161,W10004_0815,9.997045782,11.97879144,9.375603555,11.25977621,11.06817487,10.77135206,11.62542024,12.91597374,8.467910662,13.52280904,12.50436555,11.22611119,10.12070561,12.53518987,11.78014454,11.84852522,11.4954778,12.9847138,11.69542102,11.34669618,14.3477078,10.27026625,13.78947082,11.66573432,13.15705132,11.0316002,12.00490748,7.870706632,9.691015848,7.456995599,9.791973946,8.969530902,10.11504133,8.823957038,9.413183736,7.772643351,6.879604975,8.378311596,9.672288279,10.03558165,6.761458838,9.303315928,6.915759552,9.307505948,3.411459482,11.12198071,12.32454442,8.700842988
162,W10004_0818,9.454390698,12.10447323,10.00691658,11.61503577,12.6302464,10.60531793,11.76759493,11.75402184,9.183008219,12.79130139,13.0289544,11.35829649,9.578035576,11.67078798,12.81922064,11.35851283,11.14497647,12.12221148,12.08377882,11.31905351,14.14900673,12.73198024,12.01464852,10.41824405,13.04478639,10.94760457,11.81448913,9.422107567,10.65853282,8.050915145,10.04135994,9.451669918,12.11147945,10.98023866,10.65589057,7.61546612,8.888197716,9.752860532,10.51357823,11.33382159,7.435310522,10.27550787,6.936278086,9.094804195,3.841584818,10.89058048,12.47261222,9.521139823
163,W10004_0820,7.988793659,11.92074518,9.986440611,11.95988706,11.4798258,10.9502192,12.61237306,13.07893348,9.273664908,12.7679663,13.35140855,11.39729616,10.6884005,12.75921979,12.70683407,11.82063999,11.23990824,13.15035185,12.32656858,11.52080143,13.94652992,13.74102857,11.87036625,13.30250632,12.88299229,11.48819627,12.38888172,6.770855903,10.85364483,8.011229563,9.455753137,9.080406251,10.92491662,10.18791952,9.804536348,7.802282255,6.217540816,9.191644114,9.571423622,10.57250054,6.670029312,7.955944777,6.540431807,8.79214229,4.700924829,10.28251767,12.20473272,8.779568846
164,W10004_0823,8.586853751,9.880680035,9.930934072,11.73134614,10.94228153,10.70997681,11.55772676,11.67135354,8.815652488,11.76767502,10.69797275,10.57204117,10.44767611,12.7640833,13.05877738,12.46705817,12.31166666,13.85285095,11.95456343,11.41110009,14.12634235,12.22500182,13.36908105,11.3508971,14.0427613,11.78888543,12.51219608,8.922026718,11.03007114,8.785866885,10.49990669,9.352582166,11.53735358,11.45255589,9.847184359,8.690992378,9.821553346,11.32165903,11.14934307,11.27828895,7.608633258,11.29665262,8.806890031,9.76871607,4.28833338,11.42649915,12.20872445,9.954691658
165,W10004_0827,9.854361302,12.46230472,10.88691961,11.5530003,11.5584388,10.95092149,13.10246923,13.33844622,8.59279278,11.7715695,12.63726983,11.51895398,9.685897569,11.03301374,12.03761013,11.01557277,11.45505132,12.6781708,11.97425545,11.67886212,13.72720014,13.27567077,14.59573411,10.59860072,13.62142271,11.04866562,12.03040914,8.042800675,10.89851142,8.16004928,9.667080658,8.495604235,10.84589972,9.823779832,10.61051903,8.029909845,7.083797582,10.4771221,9.876679881,10.30882472,6.964990747,6.902381675,6.236781453,9.370911948,3.702922863,10.41811661,11.81324692,8.88649656
166,W10004_0828,9.900289625,12.67515563,11.28410441,12.76541174,12.71244184,12.07983848,12.12706916,14.73760875,10.789675,10.89488525,14.84219919,12.25533446,9.521308609,13.15991753,12.41637153,13.17463677,12.21278066,13.81480638,12.79130656,12.10418769,14.89303601,12.98665428,13.15263853,13.28227026,13.8994322,11.25432574,12.76169091,8.039805722,9.940869517,6.490157199,9.893979719,8.96405296,11.14429765,10.79834986,9.439915446,6.966484172,6.447197104,8.479374493,9.63629791,9.966819693,6.085272161,7.589632629,6.863247581,8.549623353,3.340262438,9.242091009,12.27209267,8.507491164
167,W10004_0832,8.758311985,10.55636888,9.012677427,10.37118782,10.46680038,10.03466089,11.25943473,12.46079906,8.301486785,10.29614606,11.49668023,10.27405039,8.796699951,11.16736588,10.98535509,11.50345724,10.30101912,12.2749299,11.88969316,10.25881192,13.12327243,11.96472319,12.20476709,12.32097593,12.60307806,10.42232315,11.41546229,8.597813494,10.58669405,6.446333265,8.850933768,8.699678671,11.2114129,9.729514676,10.12499356,7.766697483,8.659324912,10.05917505,10.02658346,10.17447757,6.119175607,8.484103266,7.567610413,8.797207966,4.284848251,11.47865432,11.06253845,8.936388557
168,W10004_0833,9.045098408,11.01407397,10.39887941,11.70636615,10.04621309,10.83807777,11.05604135,13.9075879,8.804450393,10.21503054,12.6135036,10.87684751,9.609349911,12.53169884,13.30644454,10.36719045,11.714093,14.1001922,11.55402191,12.02707043,15.06950935,12.37223893,13.39606614,13.43273253,13.60435541,11.68148324,12.48331763,8.61880302,10.21554647,7.341914049,10.64424658,10.08782752,12.43571398,10.32256527,10.9453474,8.893086283,6.856657873,9.989746438,10.02488388,11.03443671,6.964990747,9.755074302,9.64412423,9.362730728,5.968155369,10.67072688,11.12454941,9.545056357
169,W10004_0834,8.630322907,11.2133454,8.675122698,11.07903507,10.18492976,10.72644588,12.10012074,11.92321698,9.043345459,11.93339782,10.65955703,10.56080361,8.962502014,10.72878658,11.29058171,11.25587529,11.32236157,11.97930752,11.25107524,10.98858552,13.46221617,11.99898557,12.47925189,12.00603178,13.42709891,11.19695568,11.5964011,8.000318534,9.387483965,8.158670958,9.729929834,9.140947704,10.67229359,10.25319598,9.820626186,7.797909465,7.630916177,10.17392303,10.60479812,10.57460226,6.886162417,10.06034377,7.692412381,8.237766514,3.481264848,11.87366988,12.07275592,9.112499577
170,W10004_0836,9.882014717,11.38425768,10.211914,12.3222179,12.26100204,11.02892177,12.01277588,13.0440692,9.033631737,12.11459421,13.76656037,11.55108723,11.64118373,13.11471788,13.26571136,12.00564506,12.49540968,14.53858834,12.81355321,12.54054539,15.51772943,13.78161676,14.55676404,13.11241818,15.06119807,13.01063442,13.38969397,10.7650488,11.82244428,8.969447423,11.24875909,9.956155389,12.25849247,12.78907981,11.46183811,9.490498265,10.52152814,10.97816269,9.783019386,12.89629482,8.566748274,10.79192058,8.25470134,10.55733139,5.242369422,12.97226946,13.19078186,10.62584455
171,W10004_0842,10.28701317,12.51724636,10.46958453,11.78015148,11.94794551,11.29954016,12.61099406,13.11426708,9.294180977,13.28596248,12.36289192,11.72452525,11.24531001,13.09246902,12.56973265,12.97550921,12.45879981,13.90043103,12.370053,12.18985379,15.00783564,13.79371842,14.45208784,13.63593903,13.93761541,12.32257777,13.13942376,8.559136278,11.55984552,8.483855745,10.55178363,9.805987332,11.41693977,12.44525663,10.30273188,8.51985076,8.665337366,11.35677212,10.7496312,12.08039628,7.841984792,9.333855391,6.799152482,9.272478644,5.05905996,12.40206809,12.65673953,9.89314317
172,W10004_0848,10.58979061,13.63884723,10.92408203,12.5647752,13.00644824,12.32630555,13.43551432,13.71737138,9.983187435,13.450828,13.98705737,12.51129158,9.813136165,13.04517329,11.80012175,12.57511676,12.33446865,13.78035882,11.50358371,11.01438466,14.05139312,13.57562804,13.98072624,13.28854727,13.74201587,11.63441274,12.58136194,9.140876725,10.69461733,9.366794417,11.01885506,10.40926991,12.82087324,12.21610628,10.12499356,9.990319182,9.214241218,11.27834854,10.54555297,11.26516878,8.262194521,9.814705326,8.361775297,10.19331937,4.700059709,13.10635331,13.30307447,10.29137496
173,W10004_0859,8.942582441,10.15883059,9.80462088,11.20581265,10.15205895,10.00574639,9.878158229,12.06125796,8.014266562,9.555639371,12.2844223,10.18758148,8.974403368,11.28982545,11.54236294,10.88931381,11.08858093,12.62775918,10.94757455,9.961212613,13.86737394,11.72184838,12.41280685,12.64297638,12.23270905,10.10437498,11.45022303,7.686439329,10.22854012,6.701800174,9.284368125,8.463352697,10.86696367,11.03078032,10.4883336,7.907231709,8.317039114,6.463374574,9.96845971,10.28875694,6.549492768,10.28039057,6.658507696,8.43718172,3.249184222,9.641598888,10.77730169,8.664454882
174,W10004_0866,10.8474854,12.92086508,11.34963582,13.01166528,12.26510911,11.47042673,12.69604557,13.79564152,9.741980464,12.99184756,14.10780974,12.29077384,9.574645406,13.35763818,12.795277,12.32886097,11.58851268,14.70890244,12.04183016,12.01261207,14.7118055,12.92882372,14.02082346,11.00828862,14.15422902,12.05082181,12.6630765,8.924962679,11.40773965,8.492667685,10.20169969,9.097345121,11.3566364,11.22565907,10.69053002,8.319621117,7.00864126,6.73479578,9.629366155,11.92743673,6.782205223,11.02926528,8.522275015,8.866881958,5.681067017,12.44917221,11.02457353,9.468627079
175,W10004_0868,10.32641207,12.3865836,9.719096904,12.78501006,11.58700154,11.04592121,11.80484109,13.50803241,9.154356958,13.83073579,13.8084151,11.81421879,10.16816843,12.8042992,12.85113553,11.38398231,10.65398868,13.5946233,11.36818766,11.3407463,14.28827109,13.42355122,12.33675362,13.26035048,13.88667387,12.58832447,12.42493258,8.26684114,11.20986091,7.701357975,11.09850746,9.562578539,11.31691496,10.15094481,9.947249802,8.569093702,9.166496247,9.946705345,10.14943421,11.23169121,6.773775817,9.724667465,8.282298767,9.894156465,4.053132499,12.15079096,13.10624803,9.615137315
176,W10004_0869,8.230534391,9.189618694,8.317673244,9.990158718,8.844025858,9.160644361,10.70553491,11.24005068,7.801090084,10.63616566,11.79294356,9.628040014,9.578544392,11.6339897,11.40327513,10.96234194,11.21985074,13.09104629,11.44025355,11.33465675,13.41381698,12.34880544,13.18753049,13.54012397,12.70145754,10.36218196,11.87270535,7.143378594,8.673838375,7.639327255,8.370249608,7.866443099,10.03762396,9.526794378,8.880400057,7.248460521,6.691573456,8.987320729,9.575545693,11.15317869,6.501413729,8.180235345,6.672563327,9.150983804,3.549687915,10.57963422,10.77307742,8.360086509
177,W10004_0877,8.941680376,11.28629548,9.669032182,11.41331559,10.03677175,11.53039109,12.88865951,11.62299252,8.197999902,12.06491988,12.36981853,10.91107971,9.754561346,11.65126251,11.60875557,11.51559648,11.21860281,13.13909525,11.70022042,11.02552873,12.98262766,12.10081764,13.9146844,13.19073977,12.5145342,10.80373415,11.93719721,8.166808308,11.25550104,7.008079758,9.299088144,8.903585451,11.2376634,10.05857034,10.69342827,8.202365831,9.052030569,9.716034686,10.28671461,10.87350561,6.429819311,10.25902377,5.451036896,9.57996626,4.136601226,9.45962358,12.3832021,9.122632458
178,W10004_0884,9.477647796,12.07204723,9.581221556,11.2484142,9.453001072,10.65733974,11.60461442,12.45079387,9.112537185,10.67238784,12.39656057,10.79332414,8.594526047,9.130955927,10.39069263,11.47620614,10.71901205,11.57115279,10.71482851,9.931044058,12.66647844,11.01948136,12.66277093,12.52837968,12.03129624,10.10924454,10.96757638,7.068469499,10.61324215,7.946224735,9.111883211,9.155603578,10.67694442,9.236972592,10.12499356,8.710878775,8.32647823,9.194130026,10.60550701,10.38390948,6.466000633,9.912484982,6.303999657,9.105072325,4.193411947,10.31780946,11.47503173,8.9464524
179,W10004_0885,9.423602454,10.68107321,7.885036325,10.61251539,9.329561317,9.831827861,11.39577753,11.71222086,9.020629733,11.55244408,11.59176185,10.27604096,8.466894567,10.33572748,11.01062852,9.417071773,10.28309111,10.99076123,10.79057868,9.750539985,12.77581755,11.7140487,10.11194778,9.944556604,11.30090588,10.32457195,10.51551013,8.28977752,10.03601472,6.227501722,8.621694394,7.984096483,10.3073364,9.238505005,9.143330968,6.770593138,6.544133515,7.347826026,9.110109503,9.824454688,6.428078949,8.79494778,6.345132781,8.876627737,3.266367347,10.05757782,10.19578379,8.170494514
180,W10004_0891,8.881246876,11.15398606,9.389027195,11.24141883,11.11640738,9.743801823,11.65301248,11.99479592,7.906528076,11.3563683,12.10691997,10.59486481,10.01131053,11.37130603,11.09079242,11.30627787,9.927430957,11.54205466,10.51719258,11.83436292,14.15411629,11.82622418,13.24421568,11.29215302,12.28098605,10.68122319,11.50568903,8.771706799,11.23642786,7.677423127,9.957093464,8.759550666,11.48279137,10.99948171,9.914507087,6.899771965,8.625888477,7.710235058,9.245041977,10.97647392,7.279283888,8.931723865,7.002159651,9.946650961,3.985617455,10.32493041,12.07361683,9.090018827
